,conn_id,duration,proto,service,src_bytes,dst_bytes,flag,urgent,land,count,srv_count,serror_rate,srv_serror_rate,rerror_rate,srv_rerror_rate,same_srv_rate,diff_srv_rate,srv_diff_host_rate,dst_host_count,dst_host_srv_count,dst_host_same_srv_rate,dst_host_diff_srv_rate,dst_host_same_src_port_rate,dst_host_srv_diff_host_rate,dst_host_srv_serror_rate,dst_host_srv_rerror_rate,dst_host_serror_rate,dst_host_rerror_rate,contains_dnp3_pckt,tot_dnp3_payload_len,min_payload_len,disable_cold_or_warm_in_conn,func_code_not_supported_count,rttd,
753,24492,3.332391977,tcp,20000,354,174,RSTO1,0,0,25,25,0,0,0,0,1,0,0,100,100,1,0,0.01,0,0,0,0,0,FALSE,0,0,FALSE,0,0.131658634,dos
754,24495,3.330742121,tcp,20000,354,174,RSTO1,0,0,26,26,0,0,0,0,1,0,0,100,100,1,0,0.01,0,0,0,0,0,FALSE,0,0,FALSE,0,0.130510569,dos
755,24498,3.328351021,tcp,20000,354,174,RSTO1,0,0,27,27,0,0,0,0,1,0,0,100,100,1,0,0.01,0,0,0,0,0,FALSE,0,0,FALSE,0,0.131371975,dos
756,24501,3.331037045,tcp,20000,354,174,RSTO1,0,0,28,28,0,0,0,0,1,0,0,100,100,1,0,0.01,0,0,0,0,0,FALSE,0,0,FALSE,0,0.128820976,dos
757,24504,31.72297502,tcp,20000,534,348,RSTO1,0,0,29,29,0,0,0,0,1,0,0,100,100,1,0,0.01,0,0,0,0,0,FALSE,0,0,FALSE,0,0.162379225,dos
758,24507,3.330157042,tcp,20000,354,174,RSTO1,0,0,30,30,0,0,0,0,1,0,0,100,100,1,0,0.01,0,0,0,0,0,FALSE,0,0,FALSE,0,0.12791125,dos
759,24510,3.127442837,tcp,20000,354,174,RSTO1,0,0,31,31,0,0,0,0,1,0,0,100,100,1,0,0.01,0,0,0,0,0,FALSE,0,0,FALSE,0,0.128775676,dos
760,24513,3.320488214,tcp,20000,354,174,RSTO1,0,0,32,32,0,0,0,0,1,0,0,100,100,1,0,0.01,0,0,0,0,0,FALSE,0,0,FALSE,0,0.13277626,dos
761,24516,3.328028917,tcp,20000,354,174,RSTO1,0,0,33,33,0,0,0,0,1,0,0,100,100,1,0,0.01,0,0,0,0,0,FALSE,0,0,FALSE,0,0.127011697,dos
762,24519,3.317641973,tcp,20000,354,174,RSTO1,0,0,34,34,0,0,0,0,1,0,0,100,100,1,0,0.01,0,0,0,0,0,FALSE,0,0,FALSE,0,0.129998287,dos
763,24522,3.320126057,tcp,20000,354,174,RSTO1,0,0,35,35,0,0,0,0,1,0,0,100,100,1,0,0,0,0,0,0,0,FALSE,0,0,FALSE,0,0.130811612,dos
764,24525,31.51753378,tcp,20000,534,348,RSTO1,0,0,36,36,0,0,0,0,1,0,0,100,100,1,0,0.01,0,0,0,0,0,FALSE,0,0,FALSE,0,0.165076733,dos
765,24529,31.71344805,tcp,20000,534,348,RSTO1,0,0,37,37,0,0,0,0,1,0,0,100,100,1,0,0.01,0,0,0,0,0,FALSE,0,0,FALSE,0,0.162270904,dos
766,24532,31.51490211,tcp,20000,534,348,RSTO1,0,0,38,38,0,0,0,0,1,0,0,100,100,1,0,0.01,0,0,0,0,0,FALSE,0,0,FALSE,0,0.163552165,dos
767,24535,3.317226171,tcp,20000,354,174,RSTO1,0,0,39,39,0,0,0,0,1,0,0,100,100,1,0,0.01,0,0,0,0,0,FALSE,0,0,FALSE,0,0.128498952,dos
768,24538,3.114660025,tcp,20000,354,174,RSTO1,0,0,40,40,0,0,0,0,1,0,0,100,100,1,0,0.01,0,0,0,0,0,FALSE,0,0,FALSE,0,0.129396598,dos
769,24541,3.308396816,tcp,20000,354,174,RSTO1,0,0,41,41,0,0,0,0,1,0,0,100,100,1,0,0.01,0,0,0,0,0,FALSE,0,0,FALSE,0,0.132985671,dos
770,24544,3.106976986,tcp,20000,354,174,RSTO1,0,0,42,42,0,0,0,0,1,0,0,100,100,1,0,0.01,0,0,0,0,0,FALSE,0,0,FALSE,0,0.133078098,dos
771,24547,3.311368942,tcp,20000,354,174,RSTO1,0,0,43,43,0,0,0,0,1,0,0,100,100,1,0,0.01,0,0,0,0,0,FALSE,0,0,FALSE,0,0.129546324,dos
772,24550,3.109735966,tcp,20000,354,174,RSTO1,0,0,44,44,0,0,0,0,1,0,0,100,100,1,0,0.01,0,0,0,0,0,FALSE,0,0,FALSE,0,0.129838626,dos
773,24553,3.104784966,tcp,20000,354,174,RSTO1,0,0,45,45,0,0,0,0,1,0,0,100,100,1,0,0.01,0,0,0,0,0,FALSE,0,0,FALSE,0,0.132418076,dos
774,24556,3.302756071,tcp,20000,354,174,RSTO1,0,0,46,46,0,0,0,0,1,0,0,100,100,1,0,0.01,0,0,0,0,0,FALSE,0,0,FALSE,0,0.129981279,dos
775,24559,3.105323076,tcp,20000,354,174,RSTO1,0,0,47,47,0,0,0,0,1,0,0,100,100,1,0,0.01,0,0,0,0,0,FALSE,0,0,FALSE,0,0.130692005,dos
776,24562,31.50143123,tcp,20000,534,348,RSTO1,0,0,48,48,0,0,0,0,1,0,0,100,100,1,0,0.01,0,0,0,0,0,FALSE,0,0,FALSE,0,0.163886945,dos
777,24565,3.306014061,tcp,20000,354,174,RSTO1,0,0,49,49,0,0,0,0,1,0,0,100,100,1,0,0.01,0,0,0,0,0,FALSE,0,0,FALSE,0,0.12901632,dos
778,24568,3.100178957,tcp,20000,354,174,RSTO1,0,0,50,50,0,0,0,0,1,0,0,100,100,1,0,0.01,0,0,0,0,0,FALSE,0,0,FALSE,0,0.131994327,dos
779,24571,31.49892807,tcp,20000,534,348,RSTO1,0,0,51,51,0,0,0,0,1,0,0,100,100,1,0,0.01,0,0,0,0,0,FALSE,0,0,FALSE,0,0.165552656,dos
780,24574,3.09852314,tcp,20000,354,174,RSTO1,0,0,52,52,0,0,0,0,1,0,0,100,100,1,0,0.01,0,0,0,0,0,FALSE,0,0,FALSE,0,0.131310304,dos
781,24577,3.09581399,tcp,20000,354,174,RSTO1,0,0,53,53,0,0,0,0,1,0,0,100,100,1,0,0.01,0,0,0,0,0,FALSE,0,0,FALSE,0,0.132417997,dos
782,24580,3.096761942,tcp,20000,354,174,RSTO1,0,0,54,54,0,0,0,0,1,0,0,100,100,1,0,0.01,0,0,0,0,0,FALSE,0,0,FALSE,0,0.131100019,dos
783,24583,31.49866796,tcp,20000,534,348,RSTO1,0,0,55,55,0,0,0,0,1,0,0,100,100,1,0,0.01,0,0,0,0,0,FALSE,0,0,FALSE,0,0.16167446,dos
784,24586,3.301018,tcp,20000,354,174,RSTO1,0,0,56,56,0,0,0,0,1,0,0,100,100,1,0,0.01,0,0,0,0,0,FALSE,0,0,FALSE,0,0.127086878,dos
785,24589,3.094624043,tcp,20000,354,174,RSTO1,0,0,57,57,0,0,0,0,1,0,0,100,100,1,0,0.01,0,0,0,0,0,FALSE,0,0,FALSE,0,0.130592585,dos
786,24591,3.293552876,tcp,20000,354,174,RSTO1,0,0,58,58,0,0,0,0,1,0,0,100,100,1,0,0.01,0,0,0,0,0,FALSE,0,0,FALSE,0,0.130822976,dos
787,24593,3.090561152,tcp,20000,354,174,RSTO1,0,0,59,59,0,0,0,0,1,0,0,100,100,1,0,0.01,0,0,0,0,0,FALSE,0,0,FALSE,0,0.131799618,dos
788,24599,3.086843014,tcp,20000,354,174,RSTO1,0,0,60,60,0,0,0,0,1,0,0,100,100,1,0,0.01,0,0,0,0,0,FALSE,0,0,FALSE,0,0.132846753,dos
789,24602,3.290315866,tcp,20000,354,174,RSTO1,0,0,61,61,0,0,0,0,1,0,0,100,100,1,0,0.01,0,0,0,0,0,FALSE,0,0,FALSE,0,0.129963319,dos
790,24605,3.292768955,tcp,20000,354,174,RSTO1,0,0,62,62,0,0,0,0,1,0,0,100,100,1,0,0.01,0,0,0,0,0,FALSE,0,0,FALSE,0,0.127640645,dos
791,24608,31.48734999,tcp,20000,534,348,RSTO1,0,0,63,63,0,0,0,0,1,0,0,100,100,1,0,0,0,0,0,0,0,FALSE,0,0,FALSE,0,0.163166126,dos
792,24611,3.291945219,tcp,20000,354,174,RSTO1,0,0,64,64,0,0,0,0,1,0,0,100,100,1,0,0.01,0,0,0,0,0,FALSE,0,0,FALSE,0,0.126782656,dos
793,24614,3.291543007,tcp,20000,354,174,RSTO1,0,0,65,65,0,0,0,0,1,0,0,100,100,1,0,0.01,0,0,0,0,0,FALSE,0,0,FALSE,0,0.126728296,dos
794,24618,3.08246088,tcp,20000,354,174,RSTO1,0,0,66,66,0,0,0,0,1,0,0,100,100,1,0,0.01,0,0,0,0,0,FALSE,0,0,FALSE,0,0.130887985,dos
795,24621,3.286468029,tcp,20000,354,174,RSTO1,0,0,67,67,0,0,0,0,1,0,0,100,100,1,0,0.01,0,0,0,0,0,FALSE,0,0,FALSE,0,0.127739668,dos
796,24624,3.079370975,tcp,20000,354,174,RSTO1,0,0,68,68,0,0,0,0,1,0,0,100,100,1,0,0.01,0,0,0,0,0,FALSE,0,0,FALSE,0,0.131474098,dos
797,24627,3.08288002,tcp,20000,354,174,RSTO1,0,0,69,69,0,0,0,0,1,0,0,100,100,1,0,0.01,0,0,0,0,0,FALSE,0,0,FALSE,0,0.128552278,dos
798,24630,3.083719015,tcp,20000,354,174,RSTO1,0,0,70,70,0,0,0,0,1,0,0,100,100,1,0,0,0,0,0,0,0,FALSE,0,0,FALSE,0,0.127287626,dos
799,24633,3.082048178,tcp,20000,354,174,RSTO1,0,0,71,71,0,0,0,0,1,0,0,100,100,1,0,0,0,0,0,0,0,FALSE,0,0,FALSE,0,0.127712647,dos
800,24636,31.47528577,tcp,20000,534,348,RSTO1,0,0,72,72,0,0,0,0,1,0,0,100,100,1,0,0,0,0,0,0,0,FALSE,0,0,FALSE,0,0.164633393,dos
801,24639,3.074119091,tcp,20000,354,174,RSTO1,0,0,73,73,0,0,0,0,1,0,0,100,100,1,0,0,0,0,0,0,0,FALSE,0,0,FALSE,0,0.131575346,dos
802,24642,31.47220707,tcp,20000,534,348,RSTO1,0,0,74,74,0,0,0,0,1,0,0,100,100,1,0,0,0,0,0,0,0,FALSE,0,0,FALSE,0,0.165333271,dos
803,24645,3.078466177,tcp,20000,354,174,RSTO1,0,0,75,75,0,0,0,0,1,0,0,100,100,1,0,0,0,0,0,0,0,FALSE,0,0,FALSE,0,0.127711296,dos
804,24649,3.074913025,tcp,20000,354,174,RSTO1,0,0,76,76,0,0,0,0,1,0,0,100,100,1,0,0,0,0,0,0,0,FALSE,0,0,FALSE,0,0.128126303,dos
805,24652,31.47200012,tcp,20000,534,348,RSTO1,0,0,77,77,0,0,0,0,1,0,0,100,100,1,0,0,0,0,0,0,0,FALSE,0,0,FALSE,0,0.161838214,dos
806,24655,3.268961906,tcp,20000,354,174,RSTO1,0,0,78,78,0,0,0,0,1,0,0,100,100,1,0,0,0,0,0,0,0,FALSE,0,0,FALSE,0,0.130915324,dos
807,24658,3.070214987,tcp,20000,354,174,RSTO1,0,0,79,79,0,0,0,0,1,0,0,100,100,1,0,0,0,0,0,0,0,FALSE,0,0,FALSE,0,0.129185041,dos
808,24661,31.46821904,tcp,20000,534,348,RSTO1,0,0,80,80,0,0,0,0,1,0,0,100,100,1,0,0,0,0,0,0,0,FALSE,0,0,FALSE,0,0.162486315,dos
809,24664,3.264522791,tcp,20000,354,174,RSTO1,0,0,81,81,0,0,0,0,1,0,0,100,100,1,0,0,0,0,0,0,0,FALSE,0,0,FALSE,0,0.132118066,dos
810,24668,3.068539858,tcp,20000,354,174,RSTO1,0,0,82,82,0,0,0,0,1,0,0,100,100,1,0,0,0,0,0,0,0,FALSE,0,0,FALSE,0,0.127497037,dos
811,24671,3.066555023,tcp,20000,354,174,RSTO1,0,0,83,83,0,0,0,0,1,0,0,100,100,1,0,0,0,0,0,0,0,FALSE,0,0,FALSE,0,0.12812837,dos
812,24674,3.061681032,tcp,20000,354,174,RSTO1,0,0,84,84,0,0,0,0,1,0,0,100,100,1,0,0,0,0,0,0,0,FALSE,0,0,FALSE,0,0.130678415,dos
813,24677,3.058336973,tcp,20000,354,174,RSTO1,0,0,85,85,0,0,0,0,1,0,0,100,100,1,0,0,0,0,0,0,0,FALSE,0,0,FALSE,0,0.132228057,dos
814,24680,3.064007998,tcp,20000,354,174,RSTO1,0,0,86,86,0,0,0,0,1,0,0,100,100,1,0,0,0,0,0,0,0,FALSE,0,0,FALSE,0,0.127717972,dos
815,24683,3.060424089,tcp,20000,354,174,RSTO1,0,0,87,87,0,0,0,0,1,0,0,100,100,1,0,0,0,0,0,0,0,FALSE,0,0,FALSE,0,0.129393657,dos
816,24686,3.255812168,tcp,20000,354,174,RSTO1,0,0,88,88,0,0,0,0,1,0,0,100,100,1,0,0,0,0,0,0,0,FALSE,0,0,FALSE,0,0.131976287,dos
817,24689,3.26177907,tcp,20000,354,174,RSTO1,0,0,89,89,0,0,0,0,1,0,0,100,100,1,0,0,0,0,0,0,0,FALSE,0,0,FALSE,0,0.127310356,dos
818,24692,31.45798993,tcp,20000,534,348,RSTO1,0,0,90,90,0,0,0,0,1,0,0,100,100,1,0,0,0,0,0,0,0,FALSE,0,0,FALSE,0,0.161413431,dos
819,24695,3.056891918,tcp,20000,354,174,RSTO1,0,0,91,91,0,0,0,0,1,0,0,100,100,1,0,0,0,0,0,0,0,FALSE,0,0,FALSE,0,0.128964345,dos
820,24698,3.052954197,tcp,20000,354,174,RSTO1,0,0,92,92,0,0,0,0,1,0,0,100,100,1,0,0,0,0,0,0,0,FALSE,0,0,FALSE,0,0.130897999,dos
821,24701,3.252493858,tcp,20000,354,174,RSTO1,0,0,93,93,0,0,0,0,1,0,0,100,100,1,0,0,0,0,0,0,0,FALSE,0,0,FALSE,0,0.130602042,dos
822,24704,3.054038048,tcp,20000,354,174,RSTO1,0,0,94,94,0,0,0,0,1,0,0,100,100,1,0,0,0,0,0,0,0,FALSE,0,0,FALSE,0,0.128755331,dos
823,24707,3.048442125,tcp,20000,354,174,RSTO1,0,0,95,95,0,0,0,0,1,0,0,100,100,1,0,0,0,0,0,0,0,FALSE,0,0,FALSE,0,0.131780942,dos
824,24710,3.046759844,tcp,20000,354,174,RSTO1,0,0,96,96,0,0,0,0,1,0,0,100,100,1,0,0,0,0,0,0,0,FALSE,0,0,FALSE,0,0.132211367,dos
825,24713,3.053449154,tcp,20000,354,174,RSTO1,0,0,97,97,0,0,0,0,1,0,0,100,100,1,0,0,0,0,0,0,0,FALSE,0,0,FALSE,0,0.1274213,dos
826,24717,31.44570017,tcp,20000,534,348,RSTO1,0,0,98,98,0,0,0,0,1,0,0,100,100,1,0,0,0,0,0,0,0,FALSE,0,0,FALSE,0,0.163808862,dos
827,24720,3.243935108,tcp,20000,354,174,RSTO1,0,0,99,99,0,0,0,0,1,0,0,100,100,1,0,0,0,0,0,0,0,FALSE,0,0,FALSE,0,0.131458918,dos
828,24723,3.041894913,tcp,20000,354,174,RSTO1,0,0,100,100,0,0,0,0,1,0,0,100,100,1,0,0,0,0,0,0,0,FALSE,0,0,FALSE,0,0.131999652,dos
829,24726,31.44512916,tcp,20000,534,348,RSTO1,0,0,101,101,0,0,0,0,1,0,0,100,100,1,0,0,0,0,0,0,0,FALSE,0,0,FALSE,0,0.161563675,dos
830,24729,31.44117999,tcp,20000,534,348,RSTO1,0,0,102,102,0,0,0,0,1,0,0,100,100,1,0,0,0,0,0,0,0,FALSE,0,0,FALSE,0,0.163962404,dos
831,24732,3.244488001,tcp,20000,354,174,RSTO1,0,0,103,103,0,0,0,0,1,0,0,100,100,1,0,0,0,0,0,0,0,FALSE,0,0,FALSE,0,0.128277938,dos
832,24735,3.242814064,tcp,20000,354,174,RSTO1,0,0,104,104,0,0,0,0,1,0,0,100,100,1,0,0,0,0,0,0,0,FALSE,0,0,FALSE,0,0.128700574,dos
833,24738,3.242089987,tcp,20000,354,174,RSTO1,0,0,105,105,0,0,0,0,1,0,0,100,100,1,0,0,0,0,0,0,0,FALSE,0,0,FALSE,0,0.128644387,dos
834,24741,31.43431497,tcp,20000,534,348,RSTO1,0,0,106,106,0,0,0,0,1,0,0,100,100,1,0,0,0,0,0,0,0,FALSE,0,0,FALSE,0,0.162187775,dos
835,24744,3.037064075,tcp,20000,354,174,RSTO1,0,0,107,107,0,0,0,0,1,0,0,100,100,1,0,0,0,0,0,0,0,FALSE,0,0,FALSE,0,0.130274375,dos
836,24747,3.237823009,tcp,20000,354,174,RSTO1,0,0,108,108,0,0,0,0,1,0,0,100,100,1,0,0,0,0,0,0,0,FALSE,0,0,FALSE,0,0.129125198,dos
837,24750,31.4362421,tcp,20000,534,348,RSTO1,0,0,109,109,0,0,0,0,1,0,0,100,100,1,0,0,0,0,0,0,0,FALSE,0,0,FALSE,0,0.161952019,dos
838,24753,3.230987787,tcp,20000,354,174,RSTO1,0,0,110,110,0,0,0,0,1,0,0,100,100,1,0,0,0,0,0,0,0,FALSE,0,0,FALSE,0,0.132294655,dos
839,24756,31.62901807,tcp,20000,534,348,RSTO1,0,0,111,111,0,0,0,0,1,0,0,100,100,1,0,0,0,0,0,0,0,FALSE,0,0,FALSE,0,0.161827683,dos
840,24759,31.43249583,tcp,20000,534,348,RSTO1,0,0,112,112,0,0,0,0,1,0,0,100,100,1,0,0,0,0,0,0,0,FALSE,0,0,FALSE,0,0.162546198,dos
841,24763,3.23317194,tcp,20000,354,174,RSTO1,0,0,113,113,0,0,0,0,1,0,0,100,100,1,0,0,0,0,0,0,0,FALSE,0,0,FALSE,0,0.128173669,dos
842,24766,3.232139111,tcp,20000,354,174,RSTO1,0,0,114,114,0,0,0,0,1,0,0,100,100,1,0,0,0,0,0,0,0,FALSE,0,0,FALSE,0,0.128077587,dos
843,24769,3.229174852,tcp,20000,354,174,RSTO1,0,0,115,115,0,0,0,0,1,0,0,100,100,1,0,0,0,0,0,0,0,FALSE,0,0,FALSE,0,0.129335721,dos
844,24772,31.42630506,tcp,20000,534,348,RSTO1,0,0,116,116,0,0,0,0,1,0,0,100,100,1,0,0,0,0,0,0,0,FALSE,0,0,FALSE,0,0.163280129,dos
845,24775,3.230901003,tcp,20000,354,174,RSTO1,0,0,117,117,0,0,0,0,1,0,0,100,100,1,0,0,0,0,0,0,0,FALSE,0,0,FALSE,0,0.12688899,dos
846,24778,3.024183989,tcp,20000,354,174,RSTO1,0,0,118,118,0,0,0,0,1,0,0,100,100,1,0,0,0,0,0,0,0,FALSE,0,0,FALSE,0,0.130461693,dos
847,24781,3.024422884,tcp,20000,354,174,RSTO1,0,0,119,119,0,0,0,0,1,0,0,100,100,1,0,0,0,0,0,0,0,FALSE,0,0,FALSE,0,0.129611651,dos
848,24784,3.025945902,tcp,20000,354,174,RSTO1,0,0,120,120,0,0,0,0,1,0,0,100,100,1,0,0,0,0,0,0,0,FALSE,0,0,FALSE,0,0.127924363,dos
849,24787,31.42013907,tcp,20000,534,348,RSTO1,0,0,121,121,0,0,0,0,1,0,0,100,100,1,0,0,0,0,0,0,0,FALSE,0,0,FALSE,0,0.164082646,dos
850,24790,31.61581993,tcp,20000,534,348,RSTO1,0,0,122,122,0,0,0,0,1,0,0,100,100,1,0,0,0,0,0,0,0,FALSE,0,0,FALSE,0,0.162438353,dos
851,24794,31.4185729,tcp,20000,534,348,RSTO1,0,0,123,123,0,0,0,0,1,0,0,100,100,1,0,0,0,0,0,0,0,FALSE,0,0,FALSE,0,0.162751357,dos
852,24797,3.013565063,tcp,20000,354,174,RSTO1,0,0,124,124,0,0,0,0,1,0,0,100,100,1,0,0,0,0,0,0,0,FALSE,0,0,FALSE,0,0.132629633,dos
853,24800,3.214467049,tcp,20000,354,174,RSTO1,0,0,125,125,0,0,0,0,1,0,0,100,100,1,0,0,0,0,0,0,0,FALSE,0,0,FALSE,0,0.131902615,dos
854,24804,3.218450785,tcp,20000,354,174,RSTO1,0,0,126,126,0,0,0,0,1,0,0,100,100,1,0,0,0,0,0,0,0,FALSE,0,0,FALSE,0,0.127418041,dos
855,24807,3.009100199,tcp,20000,354,174,RSTO1,0,0,127,127,0,0,0,0,1,0,0,100,100,1,0,0,0,0,0,0,0,FALSE,0,0,FALSE,0,0.132860343,dos
856,24810,3.012866974,tcp,20000,354,174,RSTO1,0,0,128,128,0,0,0,0,1,0,0,100,100,1,0,0,0,0,0,0,0,FALSE,0,0,FALSE,0,0.129626672,dos
857,24813,3.206341028,tcp,20000,354,174,RSTO1,0,0,129,129,0,0,0,0,1,0,0,100,100,1,0,0,0,0,0,0,0,FALSE,0,0,FALSE,0,0.130519311,dos
858,24817,31.40722799,tcp,20000,534,348,RSTO1,0,0,130,130,0,0,0,0,1,0,0,100,100,1,0,0,0,0,0,0,0,FALSE,0,0,FALSE,0,0.164354523,dos
859,24820,3.203836203,tcp,20000,354,174,RSTO1,0,0,131,131,0,0,0,0,1,0,0,100,100,1,0,0,0,0,0,0,0,FALSE,0,0,FALSE,0,0.133064906,dos
860,24823,3.005438089,tcp,20000,354,174,RSTO1,0,0,132,132,0,0,0,0,1,0,0,100,100,1,0,0,0,0,0,0,0,FALSE,0,0,FALSE,0,0.13109835,dos
861,24826,3.007614136,tcp,20000,354,174,RSTO1,0,0,133,133,0,0,0,0,1,0,0,100,100,1,0,0,0,0,0,0,0,FALSE,0,0,FALSE,0,0.129055977,dos
862,24829,31.40186405,tcp,20000,534,348,RSTO1,0,0,134,134,0,0,0,0,1,0,0,100,100,1,0,0,0,0,0,0,0,FALSE,0,0,FALSE,0,0.165055394,dos
863,24832,31.39952207,tcp,20000,534,348,RSTO1,0,0,135,135,0,0,0,0,1,0,0,100,100,1,0,0,0,0,0,0,0,FALSE,0,0,FALSE,0,0.162346403,dos
864,24835,3.000662088,tcp,20000,354,174,RSTO1,0,0,136,136,0,0,0,0,1,0,0,100,100,1,0,0,0,0,0,0,0,FALSE,0,0,FALSE,0,0.131315629,dos
865,24838,31.40127897,tcp,20000,534,348,RSTO1,0,0,137,137,0,0,0,0,1,0,0,100,100,1,0,0,0,0,0,0,0,FALSE,0,0,FALSE,0,0.162905971,dos
866,24841,3.197288036,tcp,20000,354,174,RSTO1,0,0,138,138,0,0,0,0,1,0,0,100,100,1,0,0,0,0,0,0,0,FALSE,0,0,FALSE,0,0.132399718,dos
867,24844,31.79463601,tcp,20000,534,348,RSTO1,0,0,139,139,0,0,0,0,1,0,0,100,100,1,0,0,0,0,0,0,0,FALSE,0,0,FALSE,0,5.758751965,dos
868,24847,3.196166039,tcp,20000,354,174,RSTO1,0,0,140,140,0,0,0,0,1,0,0,100,100,1,0,0,0,0,0,0,0,FALSE,0,0,FALSE,0,0.131664276,dos
869,24850,3.198930979,tcp,20000,354,174,RSTO1,0,0,141,141,0,0,0,0,1,0,0,100,100,1,0,0,0,0,0,0,0,FALSE,0,0,FALSE,0,0.129229864,dos
870,24853,31.59281921,tcp,20000,534,348,RSTO1,0,0,142,142,0,0,0,0,1,0,0,100,100,1,0,0,0,0,0,0,0,FALSE,0,0,FALSE,0,4.832647959,dos
871,24856,3.195553064,tcp,20000,354,174,RSTO1,0,0,143,143,0,0,0,0,1,0,0,100,100,1,0,0,0,0,0,0,0,FALSE,0,0,FALSE,0,0.130067269,dos
872,24859,31.39333296,tcp,20000,534,348,RSTO1,0,0,144,144,0,0,0,0,1,0,0,100,100,1,0,0,0,0,0,0,0,FALSE,0,0,FALSE,0,0.163437327,dos
873,24862,31.3894062,tcp,20000,534,348,RSTO1,0,0,145,145,0,0,0,0,1,0,0,100,100,1,0,0,0,0,0,0,0,FALSE,0,0,FALSE,0,0.164039493,dos
874,24865,31.58896804,tcp,20000,534,348,RSTO1,0,0,146,146,0,0,0,0,1,0,0,100,100,1,0,0,0,0,0,0,0,FALSE,0,0,FALSE,0,4.832585176,dos
875,24868,3.192029953,tcp,20000,354,174,RSTO1,0,0,147,147,0,0,0,0,1,0,0,100,100,1,0,0,0,0,0,0,0,FALSE,0,0,FALSE,0,0.129649639,dos
876,24871,31.38725686,tcp,20000,534,348,RSTO1,0,0,148,148,0,0,0,0,1,0,0,100,100,1,0,0,0,0,0,0,0,FALSE,0,0,FALSE,0,0.165175835,dos
877,24874,31.38651991,tcp,20000,534,348,RSTO1,0,0,149,149,0,0,0,0,1,0,0,100,100,1,0,0,0,0,0,0,0,FALSE,0,0,FALSE,0,0.164792697,dos
878,24877,3.193295002,tcp,20000,354,174,RSTO1,0,0,150,150,0,0,0,0,1,0,0,100,100,1,0,0,0,0,0,0,0,FALSE,0,0,FALSE,0,0.126578013,dos
879,24880,3.190956831,tcp,20000,354,174,RSTO1,0,0,151,151,0,0,0,0,1,0,0,100,100,1,0,0,0,0,0,0,0,FALSE,0,0,FALSE,0,0.127524376,dos
880,24883,3.185795069,tcp,20000,354,174,RSTO1,0,0,152,152,0,0,0,0,1,0,0,100,100,1,0,0,0,0,0,0,0,FALSE,0,0,FALSE,0,0.130278269,dos
881,24886,3.190156937,tcp,20000,354,174,RSTO1,0,0,153,153,0,0,0,0,1,0,0,100,100,1,0,0,0,0,0,0,0,FALSE,0,0,FALSE,0,0.126676321,dos
882,24889,31.57993698,tcp,20000,534,348,RSTO1,0,0,154,154,0,0,0,0,1,0,0,100,100,1,0,0,0,0,0,0,0,FALSE,0,0,FALSE,0,4.632002036,dos
883,24893,31.57755589,tcp,20000,534,348,RSTO1,0,0,155,155,0,0,0,0,1,0,0,100,100,1,0,0,0,0,0,0,0,FALSE,0,0,FALSE,0,0.16173319,dos
884,24896,31.37583494,tcp,20000,534,348,RSTO1,0,0,156,156,0,0,0,0,1,0,0,100,100,1,0,0,0,0,0,0,0,FALSE,0,0,FALSE,0,0.162808458,dos
885,24899,3.1759758,tcp,20000,354,174,RSTO1,0,0,157,157,0,0,0,0,1,0,0,100,100,1,0,0,0,0,0,0,0,FALSE,0,0,FALSE,0,0.132433971,dos
886,24902,3.178497076,tcp,20000,354,174,RSTO1,0,0,158,158,0,0,0,0,1,0,0,100,100,1,0,0,0,0,0,0,0,FALSE,0,0,FALSE,0,0.13017567,dos
887,24905,3.178700924,tcp,20000,354,174,RSTO1,0,0,159,159,0,0,0,0,1,0,0,100,100,1,0,0,0,0,0,0,0,FALSE,0,0,FALSE,0,0.129440308,dos
888,24908,3.172835827,tcp,20000,354,174,RSTO1,0,0,160,160,0,0,0,0,1,0,0,100,100,1,0,0,0,0,0,0,0,FALSE,0,0,FALSE,0,0.132654031,dos
889,24911,31.3735249,tcp,20000,534,348,RSTO1,0,0,161,161,0,0,0,0,1,0,0,100,100,1,0,0,0,0,0,0,0,FALSE,0,0,FALSE,0,0.164237658,dos
890,24914,3.174964905,tcp,20000,354,174,RSTO1,0,0,162,162,0,0,0,0,1,0,0,100,100,1,0,0,0,0,0,0,0,FALSE,0,0,FALSE,0,0.129854361,dos
891,24917,3.172011852,tcp,20000,354,174,RSTO1,0,0,163,163,0,0,0,0,1,0,0,100,100,1,0,0,0,0,0,0,0,FALSE,0,0,FALSE,0,0.131102403,dos
892,24920,3.169143915,tcp,20000,354,174,RSTO1,0,0,164,164,0,0,0,0,1,0,0,100,100,1,0,0,0,0,0,0,0,FALSE,0,0,FALSE,0,0.132091363,dos
893,24923,3.173783064,tcp,20000,354,174,RSTO1,0,0,165,165,0,0,0,0,1,0,0,100,100,1,0,0,0,0,0,0,0,FALSE,0,0,FALSE,0,0.128383239,dos
894,24926,31.56707501,tcp,20000,534,348,RSTO1,0,0,166,166,0,0,0,0,1,0,0,100,100,1,0,0,0,0,0,0,0,FALSE,0,0,FALSE,0,4.832108895,dos
895,24929,31.36896396,tcp,20000,534,348,RSTO1,0,0,167,167,0,0,0,0,1,0,0,100,100,1,0,0,0,0,0,0,0,FALSE,0,0,FALSE,0,0.162807345,dos
